winter2020,CS,373,"McGrath, D Kevin"
winter2020,CS,381,"Walkingshaw, Eric T"
winter2020,CS,391,"Slater, Michael L"
winter2020,CS,419,"Zhang, Yue"
winter2020,CS,420,"Nayyeri, Amir"
winter2020,CS,427,"Rosulek, Michael"
winter2020,CS,440,"Termehchy, Arash"
winter2020,CS,446,"Ramsey, Stephen A"
winter2020,CS,457,"Bailey, Mike"
winter2020,CS,462,"Winters, Kirsten Michelle"
winter2020,CS,467,"Pfeil, William Edward"
winter2020,CS,476,"Hamdaoui, Bechir"
winter2020,CS,478,"Alberghetti, Dan"
winter2020,CS,492,"Hess, Robin W"
winter2020,CS,493,"Sustare, George Tyler"
winter2020,CS,507,"Raich, Raviv"
winter2020,CS,512,"Curry, Michael L"
winter2020,CS,519,"Bailey, Mike"
winter2020,CS,520,"Nayyeri, Amir"
winter2020,CS,527,"Bose, Bella"
winter2020,CS,529,"Rosulek, Michael"
winter2020,CS,531,"Tadepalli, Prasad"
winter2020,CS,535,"Li, Fuxin"
winter2020,CS,536,"Wong, Weng-Keen"
winter2020,CS,540,"Termehchy, Arash"
winter2020,CS,546,"Ramsey, Stephen A"
winter2020,CS,552,"Zhang, Eugene"
winter2020,CS,557,"Bailey, Mike"
winter2020,CS,559,"Zhang, Yue"
winter2020,CS,562,"Scaffidi, Christopher Paul"
winter2020,CS,576,"Hamdaoui, Bechir"
winter2020,CS,579,"Sarma, Anita"
winter2020,CS,582,"Shuman, Matthew William"
winter2020,ECE,112,"Shuman, Matthew William"
winter2020,ECE,322,"Allstot, David James"
winter2020,ECE,323,"Moon, Un-Ku"
winter2020,ECE,331,"Brekken, Ted K A"
winter2020,ECE,341,"Coker, Brandilyn Nicole"
winter2020,ECE,351,"Mathews, V John"
winter2020,ECE,352,"Kim, Jinsub"
winter2020,ECE,353,"Fu, Xiao"
winter2020,ECE,372,"Hamdaoui, Bechir"
winter2020,ECE,375,"Goins, Justin Bernell"
winter2020,ECE,391,"Anand, Tejasvi"
winter2020,ECE,417,"Conley Jr, John F"
winter2020,ECE,423,"Moon, Un-Ku"
winter2020,ECE,438,"Cao, Yue"
winter2020,ECE,442,"Heer, Donald Lee"
winter2020,ECE,462,"Magana, Mario E"
winter2020,ECE,464,"Raich, Raviv"
winter2020,ECE,471,"Fairbanks, Scott M"
winter2020,ECE,476,"Hamdaoui, Bechir"
winter2020,ECE,482,"Wang, Alan"
winter2020,ECE,484,"Weisshaar, Andreas"
winter2020,ECE,507,"Raich, Raviv"
winter2020,ECE,517,"Conley Jr, John F"
winter2020,ECE,523,"Moon, Un-Ku"
winter2020,ECE,536,"Huo, Chen"
winter2020,ECE,538,"Cao, Yue"
winter2020,ECE,560,"Nguyen, Thinh P"
winter2020,ECE,562,"Magana, Mario E"
winter2020,ECE,564,"Raich, Raviv"
winter2020,ECE,566,"Nguyen, Thinh P"
winter2020,ECE,571,"Fairbanks, Scott M"
winter2020,ECE,576,"Hamdaoui, Bechir"
winter2020,ECE,582,"Wang, Alan"
winter2020,ECE,584,"Weisshaar, Andreas"
winter2020,ECE,599,"Bose, Bella"
winter2020,ECE,612,"Cheng, Li-Jing"
winter2020,ECE,621,"Natarajan, Arun S"
winter2020,ECE,626,"Temes, Gabor C"
winter2020,ECE,669,"Magana, Mario E"
spring2020,CS,101,"VanLonden, Pam"
spring2020,CS,161,"Wagstaff, Kiri L"
spring2020,CS,225,"Ehsan, Samina"
spring2020,CS,261,"Hendrix, David A"
spring2020,CS,290,"Hess, Robin W"
spring2020,CS,312,"Jess, Joseph I"
spring2020,CS,321,"Alcon, Tim"
spring2020,CS,331,"Hutchinson, Rebecca A"
spring2020,CS,340,"Schutfort, Julianne Marie"
spring2020,CS,344,"Lewis, Bram"
spring2020,CS,352,"Jordan, Philipp"
spring2020,CS,361,"Letaw, Larissa"
spring2020,CS,362,"De Amicis, Raffaele"
spring2020,CS,370,"Lewis, Bram"
spring2020,CS,372,"Hamdaoui, Bechir"
spring2020,CS,381,"Erwig, Martin"
spring2020,CS,391,"Kong, Youjin"
spring2020,CS,391H,"VanLonden, Pam"
spring2020,CS,434,"Fern, Xiaoli Z"
spring2020,CS,444,"Jang, Yeong Jin"
spring2020,CS,458,"Zhang, Yue"
spring2020,CS,463,"Winters, Kirsten Michelle"
spring2020,CS,467,"Pfeil, William Edward"
spring2020,CS,472,"Chen, Lizhong"
spring2020,CS,475,"Bailey, Mike"
spring2020,CS,477,"Nevin, Dave"
spring2020,CS,478,"Bobba, Rakesh"
spring2020,CS,480,"Hess, Robin W"
spring2020,CS,493,"Hess, Robin W"
spring2020,CS,507,"Raich, Raviv"
spring2020,CS,517,"Rosulek, Michael"
spring2020,CS,519,"Zhang, Yue"
spring2020,CS,523,"Borradaile, Glencora"
spring2020,CS,533,"Fern, Alan Paul"
spring2020,CS,537,"Todorovic, Sinisa"
spring2020,CS,539,"Kim, Jinsub"
spring2020,CS,544,"Jang, Yeong Jin"
spring2020,CS,549,"Termehchy, Arash"
spring2020,CS,565,"Kahng, Minsuk"
spring2020,CS,570,"Chen, Lizhong"
spring2020,CS,572,"Chen, Lizhong"
spring2020,CS,575,"Bailey, Mike"
spring2020,CS,583,"Walkingshaw, Eric T"
spring2020,CS,585,"Erwig, Martin"
spring2020,ECE,271,"Shuman, Matthew William"
spring2020,ECE,323,"Moon, Un-Ku"
spring2020,ECE,342,"Coker, Brandilyn Nicole"
spring2020,ECE,352,"Liu, Huaping"
spring2020,ECE,353,"Raich, Raviv"
spring2020,ECE,372,"Hamdaoui, Bechir"
spring2020,ECE,391,"Anand, Tejasvi"
spring2020,ECE,418,"Labram, John G"
spring2020,ECE,432,"Brekken, Ted K A"
spring2020,ECE,437,"Cotilla-Sanchez, Eduardo Jose"
spring2020,ECE,443,"Heer, Donald Lee"
spring2020,ECE,463,"Hamdaoui, Bechir"
spring2020,ECE,472,"Chen, Lizhong"
spring2020,ECE,474,"Abbas, Houssam"
spring2020,ECE,477,"Lee, Ben"
spring2020,ECE,478,"Bobba, Rakesh"
spring2020,ECE,483,"Wang, Alan"
spring2020,ECE,485,"Weisshaar, Andreas"
spring2020,ECE,499,"Abbas, Houssam"
spring2020,ECE,507,"Raich, Raviv"
spring2020,ECE,518,"Labram, John G"
spring2020,ECE,520,"Natarajan, Arun S"
spring2020,ECE,532,"Brekken, Ted K A"
spring2020,ECE,537,"Cotilla-Sanchez, Eduardo Jose"
spring2020,ECE,563,"Hamdaoui, Bechir"
spring2020,ECE,570,"Chen, Lizhong"
spring2020,ECE,572,"Chen, Lizhong"
spring2020,ECE,574,"Abbas, Houssam"
spring2020,ECE,577,"Lee, Ben"
spring2020,ECE,583,"Wang, Alan"
spring2020,ECE,585,"Weisshaar, Andreas"
spring2020,ECE,599,"Fu, Xiao"
spring2020,ECE,613,"Labram, John G"
spring2020,ECE,616,"Cheng, Li-Jing"
spring2020,ECE,627,"Kareppagoudr, Manjunath"
spring2020,ECE,669,"Liu, Huaping"
summer2020,CS,101,"VanLonden, Pam"
summer2020,CS,161,"Goins, Justin Bernell"
summer2020,CS,162,"Song, Yipeng"
summer2020,CS,201,"Baker, Brian O"
summer2020,CS,225,"Ehsan, Samina"
summer2020,CS,261,"Kalathas, Paris"
summer2020,CS,271,"Goins, Justin Bernell"
summer2020,CS,321,"Schutfort, Julianne Marie"
summer2020,CS,325,"George, Rogen"
summer2020,CS,340,"Schutfort, Julianne Marie"
summer2020,CS,344,"Chaney, Jesse"
summer2020,CS,352,"Jordan, Philipp"
summer2020,CS,361,"Letaw, Larissa"
summer2020,CS,372,"Anand, Yashwanthi"
summer2020,CS,373,"McGrath, D Kevin"
summer2020,CS,381,"Donnelly, Patrick Joseph"
summer2020,CS,391,"VanLonden, Pam"
summer2020,CS,406,"Brewster, Benjamin C"
summer2020,CS,467,"Pfeil, William Edward"
summer2020,CS,475,"Chaney, Jesse"
summer2020,CS,477,"Nevin, Dave"
summer2020,CS,492,"Chaudhry, Nauman"
summer2020,CS,510,"Bailey, Mike"
summer2020,ECE,271,"Shuman, Matthew William"
summer2020,ECE,390,"Balasubramanian, Ravi"
summer2020,ECE,451,"Balasubramanian, Ravi"
summer2020,ECE,510,"Bailey, Mike"
fall2020,CS,101,"VanLonden, Pam"
fall2020,CS,160H,"Parham-Mocello, Jennifer"
fall2020,CS,161,"Song, Yipeng"
fall2020,CS,162,"Coker, Brandilyn Nicole"
fall2020,CS,225,"Ehsan, Samina"
fall2020,CS,261,"Hess, Robin W"
fall2020,CS,271,"Tang, Jian"
fall2020,CS,290,"Hess, Robin W"
fall2020,CS,321,"Schutfort, Julianne Marie"
fall2020,CS,321H,"Schutfort, Julianne Marie"
fall2020,CS,325,"Nayyeri, Amir"
fall2020,CS,340,"Schutfort, Julianne Marie"
fall2020,CS,344,"Goins, Justin Bernell"
fall2020,CS,361,"De Amicis, Raffaele"
fall2020,CS,370,"Bobba, Rakesh"
fall2020,CS,372,"Anand, Yashwanthi"
fall2020,CS,373,"McGrath, D Kevin"
fall2020,CS,381,"Knight, Heather M"
fall2020,CS,391,"Knight, Heather M"
fall2020,CS,406,"Brewster, Benjamin C"
fall2020,CS,444,"Jang, Yeong Jin"
fall2020,CS,446,"Ramsey, Stephen A"
fall2020,CS,450,"Bailey, Mike"
fall2020,CS,453,"Zhang, Eugene"
fall2020,CS,467,"Pfeil, William Edward"
fall2020,CS,468,"Burnett, Margaret M"
fall2020,CS,472,"Chen, Lizhong"
fall2020,CS,478,"McGrath, D Kevin"
fall2020,CS,492,"Chaney, Jesse"
fall2020,CS,493,"Chaudhry, Nauman"
fall2020,CS,499,"Li, Fuxin"
fall2020,CS,507,"Borradaile, Glencora"
fall2020,CS,511,"Wolford, Justin D"
fall2020,CS,534,"Fern, Xiaoli Z"
fall2020,CS,539,"Fu, Xiao"
fall2020,CS,544,"Jang, Yeong Jin"
fall2020,CS,546,"Ramsey, Stephen A"
fall2020,CS,550,"Bailey, Mike"
fall2020,CS,553,"Zhang, Eugene"
fall2020,CS,559,"Todorovic, Sinisa"
fall2020,CS,561,"Bhamidipati, Kishore"
fall2020,CS,568,"Burnett, Margaret M"
fall2020,CS,570,"Chen, Lizhong"
fall2020,CS,572,"Chen, Lizhong"
fall2020,CS,579,"Walkingshaw, Eric T"
fall2020,CS,581,"Walkingshaw, Eric T"
fall2020,CS,599,"Tadepalli, Prasad"
fall2020,ECE,111,"Coker, Brandilyn Nicole"
fall2020,ECE,271,"Shuman, Matthew William"
fall2020,ECE,322,"Anand, Tejasvi"
fall2020,ECE,341,"Shuman, Matthew William"
fall2020,ECE,351,"Nguyen, Thinh P"
fall2020,ECE,372,"Anand, Yashwanthi"
fall2020,ECE,375,"Goins, Justin Bernell"
fall2020,ECE,390,"Weller, Thomas McCrea"
fall2020,ECE,411,"Dhagat, Pallavi"
fall2020,ECE,416,"Conley Jr, John F"
fall2020,ECE,422,"Natarajan, Arun S"
fall2020,ECE,431,"Cao, Yue"
fall2020,ECE,433,"Cotilla-Sanchez, Eduardo Jose"
